player_id,player_name,season,league,team,role,age,ip,g,gs,k_pct,bb_pct,hr_fb,era,fip,home_pa,road_pa,home_era,road_era,park_id,source,is_synthetic
kbo-69446,wontaein,2023,KBO,samseong,pitcher,27.0,150.0,26.0,0.0,0.1608832807570978,0.056782334384858,0.0955414012738853,3.24,3.84,317.0,317.0,3.24,3.24,삼성,kbo-official,False
kbo-name-banjeu,banjeu,2023,KBO,rotde,pitcher,27.0,170.0,30.0,0.0,0.2002724795640326,0.0776566757493188,0.0350877192982456,3.28,3.0823529411764707,367.0,367.0,3.28,3.28,롯데,kbo-official,False
kbo-61101,imchangyu,2023,KBO,LG,pitcher,27.0,144.0,30.0,0.0,0.1629746835443038,0.0870253164556962,0.0704225352112676,3.42,3.801388888888889,316.0,316.0,3.42,3.42,LG,kbo-official,False
kbo-64021,bakseung,2023,KBO,rotde,pitcher,27.0,154.0,27.0,0.0,0.1963470319634703,0.091324200913242,0.0551724137931034,3.45,3.327272727272727,328.5,328.5,3.45,3.45,롯데,kbo-official,False
kbo-77829,gimgwanghyeon,2023,KBO,SSG,pitcher,27.0,168.0,30.0,0.0,0.1669004207573632,0.0981767180925666,0.0674846625766871,3.53,3.820238095238096,356.5,356.5,3.53,3.53,SSG,kbo-official,False
kbo-52043,benjamin,2023,KBO,KT,pitcher,27.0,160.0,29.0,0.0,0.22953216374269,0.067251461988304,0.0805369127516778,3.54,3.0125,342.0,342.0,3.54,3.54,KT,kbo-official,False
kbo-77637,yanghyeonjong,2023,KBO,KIA,pitcher,27.0,171.0,29.0,0.0,0.1824417009602194,0.0672153635116598,0.0718232044198895,3.58,3.3923976608187134,364.5,364.5,3.58,3.58,KIA,kbo-official,False
kbo-name-penya,penya,2023,KBO,hanhwa,pitcher,27.0,177.0,32.0,0.0,0.1957390146471371,0.0798934753661784,0.0939597315436241,3.6,3.772316384180791,375.5,375.5,3.6,3.6,한화,kbo-official,False
kbo-name-kelri,kelri,2023,KBO,LG,pitcher,27.0,178.0,30.0,0.0,0.1729222520107238,0.0536193029490616,0.0546448087431694,3.83,3.1393258426966293,373.0,373.0,3.83,3.83,LG,kbo-official,False
kbo-65320,choewontae,2023,KBO,LG,pitcher,27.0,146.0,26.0,0.0,0.1867088607594936,0.0759493670886076,0.0805369127516778,4.3,3.641095890410959,316.0,316.0,4.3,4.3,LG,kbo-official,False
kbo-50859,owonseok,2023,KBO,SSG,pitcher,27.0,144.0,28.0,0.0,0.1358024691358024,0.1064814814814814,0.0696202531645569,5.23,4.495833333333334,324.0,324.0,5.23,5.23,SSG,kbo-official,False
kbo-54640,neil,2024,KBO,KIA,pitcher,27.0,149.0,26.0,0.0,0.2149532710280373,0.0545171339563862,0.0714285714285714,2.53,3.093288590604027,321.0,321.0,2.53,2.53,KIA,kbo-official,False
kbo-name-hateu,hateu,2024,KBO,NC,pitcher,27.0,157.0,26.0,0.0,0.2884310618066561,0.0602218700475435,0.0887096774193548,2.69,2.628662420382166,315.5,315.5,2.69,2.69,NC,kbo-official,False
kbo-name-banjeu,banjeu,2024,KBO,rotde,pitcher,27.0,150.0,25.0,0.0,0.2740384615384615,0.0737179487179487,0.1285714285714285,3.35,3.4,312.0,312.0,3.35,3.35,롯데,kbo-official,False
kbo-53375,hurado,2024,KBO,kium,pitcher,27.0,190.0,30.0,0.0,0.2169448010269576,0.0410783055198973,0.1027027027027027,3.36,3.268421052631579,389.5,389.5,3.36,3.36,키움,kbo-official,False
kbo-name-koneo,koneo,2024,KBO,samseong,pitcher,27.0,160.0,28.0,0.0,0.2383107088989442,0.0603318250377073,0.1555555555555555,3.43,3.9375,331.5,331.5,3.43,3.43,삼성,kbo-official,False
kbo-69446,wontaein,2024,KBO,samseong,pitcher,27.0,159.0,28.0,0.0,0.1776119402985074,0.0641791044776119,0.1133333333333333,3.66,3.9176100628930817,335.0,335.0,3.66,3.66,삼성,kbo-official,False
kbo-name-heisuseu,heisuseu,2024,KBO,kium,pitcher,27.0,171.0,30.0,0.0,0.2445054945054945,0.0618131868131868,0.1286549707602339,3.68,3.708187134502924,364.0,364.0,3.68,3.68,키움,kbo-official,False
kbo-67143,sonjuyeong,2024,KBO,LG,pitcher,27.0,144.0,28.0,0.0,0.1758241758241758,0.0847723704866562,0.0700636942675159,3.79,3.8708333333333336,318.5,318.5,3.79,3.79,LG,kbo-official,False
kbo-name-reyeseu,reyeseu,2024,KBO,samseong,pitcher,27.0,144.0,26.0,0.0,0.1847649918962723,0.0486223662884927,0.0943396226415094,3.81,3.6416666666666666,308.5,308.5,3.81,3.81,삼성,kbo-official,False
kbo-name-wilkeoseun,wilkeoseun,2024,KBO,rotde,pitcher,27.0,196.0,32.0,0.0,0.204656862745098,0.0330882352941176,0.0857142857142857,3.84,3.033673469387755,408.0,408.0,3.84,3.84,롯데,kbo-official,False
kbo-76715,ryuhyeonjin,2024,KBO,hanhwa,pitcher,27.0,158.0,28.0,0.0,0.198821796759941,0.04860088365243,0.0659340659340659,3.87,3.062025316455696,339.5,339.5,3.87,3.87,한화,kbo-official,False
kbo-77637,yanghyeonjong,2024,KBO,KIA,pitcher,27.0,171.0,29.0,0.0,0.1774415405777166,0.0563961485557083,0.1206896551724138,4.1,4.012280701754386,363.5,363.5,4.1,4.1,KIA,kbo-official,False
kbo-name-kuebaseu,kuebaseu,2024,KBO,KT,pitcher,27.0,173.0,31.0,0.0,0.208955223880597,0.0854816824966078,0.1075949367088607,4.1,3.7416184971098265,368.5,368.5,4.1,4.1,KT,kbo-official,False
kbo-name-enseu,enseu,2024,KBO,LG,pitcher,27.0,167.0,30.0,0.0,0.2198879551820728,0.0700280112044818,0.0946745562130177,4.19,3.47125748502994,357.0,357.0,4.19,4.19,LG,kbo-official,False
kbo-68220,gwakbin,2024,KBO,dusan,pitcher,27.0,167.0,30.0,0.0,0.2150837988826815,0.106145251396648,0.0774647887323943,4.24,3.5850299401197607,358.0,358.0,4.24,4.24,두산,kbo-official,False
kbo-64350,hayeongmin,2024,KBO,kium,pitcher,27.0,150.0,28.0,0.0,0.1505216095380029,0.0864381520119225,0.0476190476190476,4.37,3.706666666666667,335.5,335.5,4.37,4.37,키움,kbo-official,False
kbo-52043,benjamin,2024,KBO,KT,pitcher,27.0,149.0,28.0,0.0,0.244131455399061,0.0782472613458529,0.1985815602836879,4.63,4.495973154362416,319.5,319.5,4.63,4.63,KT,kbo-official,False
kbo-64021,bakseung,2024,KBO,rotde,pitcher,27.0,173.0,30.0,0.0,0.1633728590250329,0.0737812911725955,0.0691489361702127,4.78,3.8052023121387286,379.5,379.5,4.78,4.78,롯데,kbo-official,False
kbo-65056,eomsangbaek,2024,KBO,KT,pitcher,27.0,156.0,29.0,0.0,0.2355555555555555,0.0622222222222222,0.1585365853658536,4.88,4.170512820512821,337.5,337.5,4.88,4.88,KT,kbo-official,False
kbo-77829,gimgwanghyeon,2024,KBO,SSG,pitcher,27.0,162.0,31.0,0.0,0.2172073342736248,0.1043723554301833,0.1481481481481481,4.93,4.587654320987655,354.5,354.5,4.93,4.93,SSG,kbo-official,False
kbo-name-ponse,ponse,2025,KBO,hanhwa,pitcher,27.0,180.0,29.0,0.0,0.3615494978479197,0.0588235294117647,0.078125,1.89,1.805555555555556,348.5,348.5,1.89,1.89,한화,kbo-official,False
kbo-54640,neil,2025,KBO,KIA,pitcher,27.0,164.0,27.0,0.0,0.2289156626506024,0.0617469879518072,0.0444444444444444,2.25,2.7463414634146344,332.0,332.0,2.25,2.25,KIA,kbo-official,False
kbo-name-aendeoseun,aendeoseun,2025,KBO,SSG,pitcher,27.0,171.0,30.0,0.0,0.3530259365994236,0.0749279538904899,0.1074380165289256,2.25,2.2754385964912283,347.0,347.0,2.25,2.25,SSG,kbo-official,False
kbo-53375,hurado,2025,KBO,samseong,pitcher,27.0,197.0,30.0,0.0,0.1806615776081425,0.0458015267175572,0.096045197740113,2.6,3.389340101522843,393.0,393.0,2.6,2.6,삼성,kbo-official,False
kbo-55239,jaekrogeu,2025,KBO,dusan,pitcher,27.0,176.0,30.0,0.0,0.2160664819944598,0.0540166204986149,0.0547945205479452,2.81,2.872727272727273,361.0,361.0,2.81,2.81,두산,kbo-official,False
kbo-name-waiseu,waiseu,2025,KBO,hanhwa,pitcher,27.0,178.0,30.0,0.0,0.2855172413793103,0.0772413793103448,0.1023622047244094,2.87,2.8865168539325845,362.5,362.5,2.87,2.87,한화,kbo-official,False
kbo-61101,imchangyu,2025,KBO,LG,pitcher,27.0,160.0,27.0,0.0,0.1597014925373134,0.0611940298507462,0.0552147239263803,3.03,3.35625,335.0,335.0,3.03,3.03,LG,kbo-official,False
kbo-69446,wontaein,2025,KBO,samseong,pitcher,27.0,166.0,27.0,0.0,0.1609538002980625,0.0417287630402384,0.1273885350318471,3.24,3.96144578313253,335.5,335.5,3.24,3.24,삼성,kbo-official,False
kbo-64001,goyeongpyo,2025,KBO,KT,pitcher,27.0,161.0,29.0,0.0,0.2248175182481751,0.0467153284671532,0.0588235294117647,3.3,2.832919254658385,342.5,342.5,3.3,3.3,KT,kbo-official,False
kbo-50030,sohyeongjun,2025,KBO,KT,pitcher,27.0,147.0,26.0,0.0,0.1993517017828201,0.0486223662884927,0.0387096774193548,3.3,2.610204081632653,308.5,308.5,3.3,3.3,KT,kbo-official,False
kbo-55146,chirinoseu,2025,KBO,LG,pitcher,27.0,177.0,30.0,0.0,0.185888738127544,0.0488466757123473,0.0289017341040462,3.31,2.6819209039548024,368.5,368.5,3.31,3.31,LG,kbo-official,False
kbo-67143,sonjuyeong,2025,KBO,LG,pitcher,27.0,153.0,30.0,0.0,0.2049689440993788,0.0760869565217391,0.0522875816993464,3.41,3.093464052287582,322.0,322.0,3.41,3.41,LG,kbo-official,False
kbo-55903,railri,2025,KBO,NC,pitcher,27.0,172.0,30.0,0.0,0.304654442877292,0.078984485190409,0.1323529411764706,3.45,2.977906976744186,354.5,354.5,3.45,3.45,NC,kbo-official,False
kbo-51111,songseunggi,2025,KBO,LG,pitcher,27.0,144.0,28.0,0.0,0.1987281399046105,0.0779014308426073,0.1006711409395973,3.5,3.7597222222222224,314.5,314.5,3.5,3.5,LG,kbo-official,False
kbo-55633,olreo,2025,KBO,KIA,pitcher,27.0,149.0,26.0,0.0,0.2725806451612903,0.0758064516129032,0.064,3.62,2.636912751677853,310.0,310.0,3.62,3.62,KIA,kbo-official,False
kbo-name-heisuseu,heisuseu,2025,KBO,KT,pitcher,27.0,163.0,32.0,0.0,0.2317415730337078,0.0617977528089887,0.0982658959537572,3.96,3.388343558282209,356.0,356.0,3.96,3.96,KT,kbo-official,False
kbo-name-koreobin,koreobin,2025,KBO,dusan,pitcher,27.0,144.0,28.0,0.0,0.197226502311248,0.12326656394453,0.0633802816901408,4.48,4.155555555555556,324.5,324.5,4.48,4.48,두산,kbo-official,False
kbo-55912,rogeon,2025,KBO,NC,pitcher,27.0,173.0,32.0,0.0,0.1935064935064935,0.0909090909090909,0.1,4.53,4.065317919075144,385.0,385.0,4.53,4.53,NC,kbo-official,False
kbo-64021,bakseung,2025,KBO,rotde,pitcher,27.0,160.0,29.0,0.0,0.2160664819944598,0.074792243767313,0.081967213114754,4.93,3.53125,361.0,361.0,4.93,4.93,롯데,kbo-official,False
kbo-64350,hayeongmin,2025,KBO,kium,pitcher,27.0,153.0,28.0,0.0,0.2002989536621823,0.0627802690582959,0.0769230769230769,4.99,3.4333333333333336,334.5,334.5,4.99,4.99,키움,kbo-official,False
kbo-77829,gimgwanghyeon,2025,KBO,SSG,pitcher,27.0,144.0,28.0,0.0,0.2169811320754717,0.080188679245283,0.0792682926829268,5.0,3.4819444444444443,318.0,318.0,5.0,5.0,SSG,kbo-official,False
kbo-77637,yanghyeonjong,2025,KBO,KIA,pitcher,27.0,153.0,30.0,0.0,0.1610044313146233,0.0856720827178729,0.0701754385964912,5.06,3.8908496732026143,338.5,338.5,5.06,5.06,KIA,kbo-official,False
kbo-68220,곽빈,2026,KBO,두산,pitcher,27.0,155.0,26.0,0.0,0.2976,0.0624,0.08,2.26,2.3903225806451616,312.5,312.5,2.26,2.26,두산,kbo-official,False
kbo-55268,최민석,2026,KBO,두산,pitcher,27.0,138.0,25.0,0.0,0.20473773265651438,0.08967851099830795,0.056,2.73,3.310144927536232,295.5,295.5,2.73,2.73,두산,kbo-official,False
kbo-55633,올러,2026,KBO,KIA,pitcher,27.0,154.0,26.0,0.0,0.26580226904376014,0.08265802269043761,0.11214953271028037,2.8,3.0935064935064935,308.5,308.5,2.8,2.8,KIA,kbo-official,False
kbo-64001,고영표,2026,KBO,KT,pitcher,27.0,152.0,26.0,0.0,0.25636942675159236,0.03184713375796178,0.10067114093959731,3.54,2.8565789473684213,314.0,314.0,3.54,3.54,KT,kbo-official,False
kbo-54640,네일,2026,KBO,KIA,pitcher,27.0,163.0,28.0,0.0,0.20029239766081872,0.05263157894736842,0.0759493670886076,3.57,3.2963190184049083,342.0,342.0,3.57,3.57,KIA,kbo-official,False
kbo-76715,류현진,2026,KBO,한화,pitcher,27.0,131.0,24.0,0.0,0.20695970695970695,0.0347985347985348,0.06015037593984962,3.62,2.718320610687023,273.0,273.0,3.62,3.62,한화,kbo-official,False
kbo-69045,알칸타라,2026,KBO,키움,pitcher,27.0,155.0,25.0,0.0,0.21540880503144655,0.029874213836477988,0.12337662337662338,3.87,3.4096774193548387,318.0,318.0,3.87,3.87,키움,kbo-official,False
kbo-51516,김진욱,2026,KBO,롯데,pitcher,27.0,134.0,24.0,0.0,0.19863013698630136,0.0839041095890411,0.13178294573643412,3.95,4.271641791044776,292.0,292.0,3.95,3.95,롯데,kbo-official,False
kbo-56719,왕옌청,2026,KBO,한화,pitcher,27.0,133.0,26.0,0.0,0.16891891891891891,0.09797297297297297,0.09655172413793103,3.97,4.430827067669173,296.0,296.0,3.97,3.97,한화,kbo-official,False
kbo-61101,임찬규,2026,KBO,LG,pitcher,27.0,153.0,27.0,0.0,0.13914373088685014,0.06116207951070336,0.06097560975609756,4.06,3.7209150326797387,327.0,327.0,4.06,4.06,LG,kbo-official,False
kbo-55130,톨허스트,2026,KBO,LG,pitcher,27.0,145.0,26.0,0.0,0.19224555735056542,0.051696284329563816,0.0958904109589041,4.08,3.5827586206896553,309.5,309.5,4.08,4.08,LG,kbo-official,False
kbo-55239,잭로그,2026,KBO,두산,pitcher,27.0,147.0,27.0,0.0,0.19937205651491366,0.04552590266875981,0.11875,4.09,3.8891156462585035,318.5,318.5,4.09,4.09,두산,kbo-official,False
kbo-65933,구창모,2026,KBO,NC,pitcher,27.0,145.0,26.0,0.0,0.19230769230769232,0.07051282051282051,0.11920529801324503,4.16,4.072413793103449,312.0,312.0,4.16,4.16,NC,kbo-official,False
kbo-67539,나균안,2026,KBO,롯데,pitcher,27.0,131.0,23.0,0.0,0.1951219512195122,0.07317073170731707,0.12666666666666668,4.24,4.26030534351145,287.0,287.0,4.24,4.24,롯데,kbo-official,False
kbo-56531,로드리게스,2026,KBO,롯데,pitcher,27.0,151.0,27.0,0.0,0.2590909090909091,0.08181818181818182,0.15333333333333332,4.28,4.047019867549669,330.0,330.0,4.28,4.28,롯데,kbo-official,False
kbo-69446,원태인,2026,KBO,삼성,pitcher,27.0,135.0,24.0,0.0,0.1864406779661017,0.05084745762711865,0.0379746835443038,4.66,2.892592592592593,295.0,295.0,4.66,4.66,삼성,kbo-official,False
kbo-56523,비슬리,2026,KBO,롯데,pitcher,27.0,137.0,25.0,0.0,0.237012987012987,0.06655844155844155,0.08387096774193549,5.06,3.384671532846715,308.0,308.0,5.06,5.06,롯데,kbo-official,False
kbo-56911,토다,2026,KBO,NC,pitcher,27.0,131.0,26.0,0.0,0.16610169491525423,0.07966101694915254,0.1320754716981132,5.19,4.809923664122137,295.0,295.0,5.19,5.19,NC,kbo-official,False
